	score	is_training	sparsity_sp	sparsity_sc	sparsity_diff
znf358	0.36394644	False	0.665979381443299	0.9418328150722517	-0.27585343362895265
ttc9c	0.3638965	False	0.7865979381443299	0.8597036766050851	-0.07310573846075519
mecr	0.36388496	False	0.7927835051546391	0.6886775196634352	0.10410598549120398
fbxo42	0.36383748	False	0.7855670103092783	0.770440826778855	0.015126183530423387
phf1	0.3638239	False	0.7865979381443299	0.8291567587342236	-0.04255882058989369
cdc42se2	0.36373842	False	0.7525773195876289	0.48106822754710077	0.2715090920405281
crkl	0.36371788	False	0.788659793814433	0.4025974025974026	0.38606239121703034
pfkm	0.3636768	False	0.7752577319587629	0.7318456191695628	0.0434121127892001
gga2	0.36362067	False	0.7783505154639175	0.37772087067861715	0.4006296447853004
rcn2	0.3634679	False	0.7969072164948454	0.5939271995610024	0.20298001693384304
mff	0.36336038	False	0.7783505154639175	0.6542893725992318	0.12406114286468573
nek9	0.36324	False	0.7938144329896908	0.6515456374611304	0.14226879552856042
dap	0.36314738	False	0.8	0.6177062374245472	0.18229376257545282
tnxb	0.36304316	False	0.8134020618556701	0.9125663069325041	-0.09916424507683397
cul4a	0.36297882	False	0.8	0.6065483811962685	0.19345161880373152
iqsec1	0.362937	False	0.7783505154639175	0.798609840863362	-0.020259325399444417
egr2	0.36286592	False	0.8608247422680413	0.8073897933052863	0.053434948962755024
scarf1	0.36275437	False	0.8072164948453608	0.4479604902140113	0.35925600463134955
itm2a	0.36270788	False	0.7711340206185567	0.7867203219315895	-0.015586301313032735
pigc	0.3627025	False	0.8030927835051547	0.8029998170843241	9.296642083056472e-05
nagk	0.36258963	False	0.8041237113402062	0.6378269617706238	0.1662967495695824
arl4c	0.3623124	False	0.7927835051546391	0.7442838851289555	0.04849962002568364
ifi27l1	0.36229247	False	0.7804123711340206	0.8703127858057436	-0.08990041467172294
emc1	0.3622815	False	0.8340206185567011	0.1999268337296506	0.6340937848270505
parvg	0.36224225	False	0.811340206185567	0.9037863544905799	-0.09244614830501285
pcbp2	0.36222872	False	0.7783505154639175	0.24711907810499356	0.531231437358924
gtpbp10	0.36212987	False	0.7659793814432989	0.2328516553868667	0.5331277260564322
acbd3	0.36208028	False	0.788659793814433	0.7256264861898665	0.06303330762456649
btbd10	0.36200532	False	0.8298969072164948	0.7633071154197915	0.06658979179670332
atg5	0.36199367	False	0.7876288659793814	0.6482531552954088	0.1393757106839726
nav2	0.36194965	False	0.843298969072165	0.7740991402963234	0.06919982877584152
ddx1	0.36192784	False	0.8371134020618557	0.5218584232668739	0.31525497879498177
cyp27c1	0.36187217	False	0.7927835051546391	0.4139381745015548	0.37884533065308434
nr2f6	0.36185858	False	0.7422680412371134	0.9118346442290104	-0.16956660299189696
kctd10	0.36184847	False	0.8020618556701031	0.5083226632522407	0.2937391924178624
yap1	0.3617427	False	0.7639175257731958	0.8355588073897933	-0.07164128161659744
tspan14	0.36174065	False	0.788659793814433	0.2952259008597037	0.4934338929547293
abcf3	0.3617205	False	0.797938144329897	0.6252057801353577	0.1727323641945393
wdr26	0.36171436	False	0.7670103092783505	0.7451984635083226	0.021811845770027816
scap	0.36137533	False	0.7876288659793814	0.7658679348820194	0.02176093109736199
klhdc4	0.36127082	False	0.7072164948453608	0.8459850009145784	-0.13876850606921765
atp11a	0.36126465	False	0.7618556701030927	0.8139747576367294	-0.0521190875336367
alg2	0.36123922	False	0.8051546391752578	0.7682458386683739	0.03690880050688383
akap1	0.3611106	False	0.768041237113402	0.8013535760014633	-0.03331233888806129
dynll2	0.36106947	False	0.6927835051546392	0.9495152734589354	-0.2567317683042962
mthfd1	0.36105654	False	0.797938144329897	0.695079568319005	0.10285857601089199
them6	0.36100858	False	0.8175257731958763	0.8553137003841229	-0.03778792718824664
spag9	0.3608232	False	0.777319587628866	0.2526065483811962	0.5247130392476698
ercc1	0.3607962	False	0.7793814432989691	0.394549112858972	0.3848323304399971
ccnl1	0.3607682	False	0.777319587628866	0.3305286263032742	0.4467909613255918
nrbf2	0.36047447	False	0.768041237113402	0.7289189683555881	0.03912226875781388
adar	0.3604526	False	0.8020618556701031	0.31113956466069137	0.49092229100941176
drosha	0.36037233	False	0.7958762886597939	0.6740442655935613	0.12183202306623253
neb	0.36026135	False	0.7536082474226804	0.8961038961038961	-0.14249564868121567
slc1a3	0.36023632	False	0.7577319587628866	0.8578745198463509	-0.10014256108346431
acox3	0.36020872	False	0.7670103092783505	0.828059264678983	-0.0610489554006326
pde6d	0.3599321	False	0.7927835051546391	0.7437351381013353	0.04904836705330384
igsf6	0.35987362	False	0.8742268041237113	0.9769526248399488	-0.10272582071623748
ppp4r1	0.35975218	False	0.8164948453608247	0.7212365099689043	0.09525833539192041
hcls1	0.35973322	False	0.8175257731958763	0.7885494786903238	0.028976294505552502
bnip3l	0.3596415	False	0.8206185567010309	0.5313700384122919	0.289248518288739
abtb1	0.3594986	False	0.8164948453608247	0.7508688494603988	0.06562599590042595
nhsl1	0.35946974	False	0.8072164948453608	0.615877080665813	0.1913394141795478
tada3	0.3593008	False	0.8288659793814432	0.2081580391439546	0.6207079402374887
sppl2a	0.35919833	False	0.8134020618556701	0.6566672763855863	0.1567347854700838
cers4	0.3591969	False	0.8319587628865979	0.7896469727455643	0.04231179014103359
plxna1	0.35916182	False	0.8247422680412371	0.7226998353758918	0.1020424326653453
stau2	0.359127	False	0.7628865979381443	0.7424547283702213	0.020431869567922978
srsf10	0.35900107	False	0.8041237113402062	0.12365099689043346	0.6804727144497728
sprr2d	0.3589241	False	0.7824742268041237	0.9749405524053412	-0.19246632560121746
pdhx	0.3587629	False	0.7835051546391752	0.7208706786171575	0.06263447602201777
fbxw11	0.3585774	False	0.7969072164948454	0.7296506310590818	0.06725658543576363
gpr108	0.3583804	False	0.8072164948453608	0.6553868666544722	0.15182962819088863
chid1	0.35828424	False	0.8360824742268042	0.6230107920248765	0.21307168220192763
abhd2	0.3582829	False	0.8278350515463917	0.32138284250960303	0.5064522090367887
sptlc1	0.35825014	False	0.8061855670103093	0.20706054508871408	0.5991250219215952
txnl1	0.35818422	False	0.8041237113402062	0.5600877995244192	0.244035911815787
fkbp14	0.35807762	False	0.7804123711340206	0.06621547466617894	0.7141968964678417
foxp1	0.35798842	False	0.7793814432989691	0.3632705322846168	0.41611091101435227
ppp1r11	0.35792837	False	0.8206185567010309	0.6259374428388513	0.19468111386217957
ppa2	0.35789663	False	0.8422680412371134	0.3610755441741357	0.48119249706297773
wdr5	0.3578347	False	0.845360824742268	0.7581854764953356	0.0871753482469324
tbc1d14	0.3578257	False	0.8216494845360824	0.7944027803182733	0.02724670421780917
akip1	0.35779867	False	0.8216494845360824	0.17175781964514358	0.6498916648909389
plagl1	0.35778147	False	0.8391752577319588	0.8642765685019206	-0.025101310769961804
dcun1d1	0.35773152	False	0.7865979381443299	0.4839948783610756	0.3026030597832543
leprot	0.35766488	False	0.7969072164948454	0.14743003475397842	0.649477181740867
myl12a	0.3576479	False	0.7958762886597939	0.1452350466434974	0.6506412420162965
nup188	0.35760516	False	0.7814432989690722	0.6550210353027255	0.12642226366634668
fem1b	0.35758385	False	0.7670103092783505	0.7870861532833364	-0.020075844004985965
rhobtb3	0.35756233	False	0.811340206185567	0.5648436070971282	0.2464965990884388
palm2-akap2	0.3575595	False	0.6484536082474227	0.9698189134808853	-0.32136530523346263
irf8	0.35753888	False	0.8422680412371134	0.9004938723248582	-0.05822583108774482
pip5k1c	0.35745367	False	0.7804123711340206	0.895189317724529	-0.11477694659050841
heg1	0.35740405	False	0.8030927835051547	0.8028169014084507	0.0002758820967039277
eif3h	0.35734695	False	0.8257731958762886	0.40826778854947865	0.41750540732680996
timm22	0.35729703	False	0.7835051546391752	0.7389793305286263	0.04452582411054895
prdx3	0.35728502	False	0.8206185567010309	0.39308578745198464	0.42753276924904626
magef1	0.35720736	False	0.7721649484536083	0.8200109749405524	-0.04784602648694414
axl	0.35720384	True	0.8587628865979382	0.06145966709346995	0.7973032195044683
mrgbp	0.35694724	False	0.7845360824742268	0.9301262118163527	-0.1455901293421259
col4a2	0.35689119	False	0.8134020618556701	0.5824035119809767	0.23099854987469337
zeb2	0.35674837	False	0.8608247422680413	0.7528809218950064	0.10794382037303485
pex6	0.3565825	False	0.7628865979381443	0.9449423815620999	-0.18205578362395558
manf	0.35637313	False	0.8463917525773196	0.8169014084507042	0.02949034412661533
pfas	0.35614738	False	0.7742268041237114	0.49167733674775926	0.2825494673759521
sgsm3	0.3561197	False	0.8309278350515463	0.6581306017925737	0.17279723325897267
tinagl1	0.35608688	False	0.843298969072165	0.6094750320102433	0.23382393706192162
sprtn	0.35598117	False	0.8164948453608247	0.8223888787269069	-0.005894033366082185
tomm6	0.35595953	False	0.7876288659793814	0.48655569782330343	0.301073168156078
klhl6	0.35573936	False	0.8360824742268042	0.4995427108103164	0.3365397634164877
gnl3	0.3557097	False	0.7958762886597939	0.4880190232302908	0.3078572654295031
elof1	0.35559478	False	0.8103092783505155	0.6284982623010792	0.18181101604943628
mx1	0.3555803	False	0.8185567010309278	0.5430766416681909	0.2754800593627369
tnnc1	0.35551053	False	0.5288659793814433	0.9928662886409365	-0.4640003092594932
zzef1	0.35550302	False	0.7546391752577319	0.8051948051948052	-0.0505556299370733
skil	0.355419	False	0.7804123711340206	0.24657033107737336	0.5338420400566473
abr	0.3554107	False	0.7731958762886598	0.7788549478690323	-0.005659071580372488
mbtps1	0.35539654	False	0.8020618556701031	0.5791110298152551	0.22295082585484804
pnkd	0.35518694	False	0.8051546391752578	0.6394732028534845	0.16568143632177323
nit1	0.35518277	False	0.7731958762886598	0.5174684470459119	0.25572742924274794
smc1a	0.35504532	False	0.8257731958762886	0.6648984817998902	0.16087471407639842
usf1	0.35497558	False	0.7525773195876289	0.8851289555514907	-0.13255163596386188
cdc42ep4	0.35494065	False	0.8195876288659794	0.7113590634717395	0.10822856539423986
sbno2	0.3547922	False	0.656701030927835	0.8887872690689592	-0.23208623814112417
cdipt	0.35473895	False	0.8268041237113402	0.8079385403329065	0.018865583378433692
sec11c	0.35449806	False	0.8298969072164948	0.6861167002012072	0.1437802070152876
ebf1	0.35447487	True	0.9381443298969072	0.7433693067495885	0.19477502314731876
dmpk	0.35444725	False	0.8020618556701031	0.8531187122736419	-0.05105685660353876
pfkl	0.35443637	False	0.8206185567010309	0.5072251691970002	0.3133933875040307
arl4a	0.35442522	False	0.7845360824742268	0.6305103347356869	0.15402574773853994
pim1	0.354379	False	0.8175257731958763	0.6835558807389793	0.13396989245689694
clip4	0.35434633	False	0.7896907216494845	0.74666178891531	0.04302893273417452
suz12	0.35426447	False	0.7896907216494845	0.7316627034936893	0.05802801815579517
klc1	0.35421	False	0.7793814432989691	0.6058167184927749	0.17356472480619423
fbxo7	0.35417774	False	0.8061855670103093	0.5383208340954819	0.2678647329148274
ghitm	0.35414743	False	0.8216494845360824	0.3250411560270715	0.49660832850901093
prkar2a	0.35414392	False	0.7649484536082474	0.8520212182184013	-0.0870727646101539
ogfod1	0.35413972	False	0.8051546391752578	0.19096396561185291	0.6141906735634048
bri3bp	0.35408014	False	0.688659793814433	0.9436619718309859	-0.2550021780165529
rit1	0.35404825	False	0.7917525773195876	0.5573440643863179	0.2344085129332697
btn3a2	0.3539971	False	0.8278350515463917	0.29668922626669103	0.5311458252797007
slc7a1	0.3539847	False	0.843298969072165	0.699469544539967	0.14382942453219794
cdkn1b	0.3539777	False	0.7391752577319588	0.8368392171209073	-0.09766395938894845
alad	0.35389516	False	0.7731958762886598	0.772635814889336	0.0005600613993238523
gng12	0.35388604	False	0.8195876288659794	0.5979513444302177	0.22163628443576167
ppp6r3	0.35385332	False	0.8092783505154639	0.3908907993415036	0.4183875511739603
cdkn2b	0.35384327	False	0.8257731958762886	0.8849460398756174	-0.05917284399932876
ilk	0.35383937	False	0.8278350515463917	0.5039326870312786	0.3239023645151131
dgcr8	0.35381562	False	0.7597938144329897	0.7601975489299433	-0.00040373449695363384
scaf1	0.35376504	False	0.7391752577319588	0.8584232668739711	-0.11924800914201228
zfand3	0.35371503	False	0.7690721649484535	0.8108651911468813	-0.04179302619842773
impdh2	0.35371393	False	0.7865979381443299	0.5399670751783427	0.24663086296598713
fnip2	0.35371032	False	0.7515463917525773	0.9036034388147064	-0.15205704706212908
zfp64	0.35368964	False	0.8123711340206186	0.5668556795317359	0.24551545448888268
rabggtb	0.35368586	False	0.8030927835051547	0.6930674958843973	0.11002528762075736
kctd20	0.35348567	False	0.8237113402061855	0.26120358514724706	0.5625077550589385
tnks	0.3534289	False	0.7639175257731958	0.7750137186756905	-0.01109619290249464
pabpc4	0.35339004	False	0.8020618556701031	0.6557526980062192	0.14630915766388397
gtpbp3	0.35336387	False	0.7835051546391752	0.3372965063105908	0.4462086483285844
psmg2	0.35310826	False	0.8061855670103093	0.6742271812694348	0.13195838574087448
rprd1b	0.35291895	False	0.797938144329897	0.7519663435156393	0.04597180081425767
hist1h1b	0.35289514	False	0.5865979381443299	0.9721968172672398	-0.3855988791229099
hsf4	0.3528779	False	0.7742268041237114	0.9015913663800987	-0.12736456225638737
creb3l1	0.35284722	False	0.7453608247422681	0.9760380464605817	-0.23067722171831362
ints6	0.35277423	False	0.7164948453608248	0.7898298884214378	-0.073335043060613
rasa2	0.35264492	False	0.7793814432989691	0.6886775196634352	0.09070392363553392
il6st	0.3526329	False	0.811340206185567	0.5220413389427474	0.2892988672428196
tmub2	0.35262322	False	0.790721649484536	0.7499542710810316	0.04076737840350442
tnfaip8l1	0.35259858	True	0.9072164948453608	0.03548564111944397	0.8717308537259169
gne	0.35248378	True	0.9587628865979382	0.03786354490579846	0.9208993416921397
ccs	0.35224998	False	0.8020618556701031	0.7323943661971831	0.06966748947292001
tmed3	0.35224113	False	0.8257731958762886	0.607645875251509	0.21812732062477957
bckdk	0.35209084	False	0.8123711340206186	0.6733126028900677	0.1390585311305509
sbsn	0.35207587	False	0.8577319587628867	0.9712822388878727	-0.11355028012498602
il17ra	0.35206994	False	0.7670103092783505	0.4792390707883666	0.28777123848998387
fzd2	0.3520468	False	0.7298969072164949	0.5344796049021401	0.19541730231435483
smarca2	0.3519367	False	0.7793814432989691	0.6544722882751052	0.1249091550238639
zc3h12a	0.35193425	False	0.7917525773195876	0.6034388147064204	0.18831376261316723
znf185	0.3517812	False	0.8154639175257732	0.8801902323029084	-0.0647263147771352
fam3c	0.3516185	False	0.7958762886597939	0.7468447045911835	0.04903158406861041
nosip	0.35152945	False	0.8247422680412371	0.5425278946405707	0.28221437340066635
smpx	0.35151985	False	0.7835051546391752	0.9948783610755442	-0.21137320643636892
cry2	0.35150102	False	0.7371134020618557	0.8650082312054144	-0.12789482914355865
phf20	0.3514626	False	0.8061855670103093	0.4991768794585696	0.3070086875517397
rttn	0.35136163	False	0.8	0.8734223522955917	-0.07342235229559169
rnf121	0.35132277	False	0.7927835051546391	0.8132430949332358	-0.020459589778596632
wrap73	0.35130435	False	0.8134020618556701	0.8414121090177429	-0.028010047162072782
eef2k	0.35126474	False	0.7969072164948454	0.10151820010974943	0.695389016385096
lin7b	0.35121107	False	0.6917525773195876	0.9250045728918969	-0.23325199557230925
dis3	0.35118365	False	0.8020618556701031	0.23175416133162607	0.5703076943384771
vegfb	0.35117623	False	0.7515463917525773	0.8714102798609841	-0.11986388810840676
sun1	0.3509302	False	0.8195876288659794	0.5469178708615328	0.2726697580044466
mcm3	0.35091233	False	0.8030927835051547	0.6766050850557892	0.12648769844936547
nrp1	0.3508823	False	0.8422680412371134	0.6650813974757637	0.17718664376134974
lpxn	0.35084227	False	0.8072164948453608	0.8394000365831351	-0.03218354173777427
degs1	0.35082522	False	0.8268041237113402	0.23907078836656304	0.5877333353447771
helz2	0.35071266	False	0.7237113402061855	0.5620998719590269	0.16161146824715866
pom121	0.3506447	False	0.788659793814433	0.49057984269251875	0.2980799511219142
ckap5	0.35063547	False	0.8061855670103093	0.6736784342418145	0.1325071327684948
ocel1	0.35050574	False	0.7154639175257732	0.913846716663618	-0.19838279913784485
rhcg	0.3504569	False	0.8577319587628867	0.9326870312785805	-0.07495507251569389
ccnb1ip1	0.35031903	False	0.8103092783505155	0.8130601792573624	-0.0027509009068469314
arl6ip6	0.3502987	False	0.8319587628865979	0.6736784342418145	0.15828032864478336
ube2b	0.35020503	False	0.8185567010309278	0.2820559721968172	0.5365007288341106
adamts1	0.35011482	False	0.865979381443299	0.7060545088714103	0.1599248725718887
cpped1	0.35002387	False	0.8061855670103093	0.22187671483446136	0.5843088521758479
naip	0.3499663	False	0.811340206185567	0.3449789646972745	0.4663612414882925
fubp1	0.3498915	False	0.7917525773195876	0.3773550393268703	0.4143975379927173
rilpl1	0.3498782	False	0.6814432989690722	0.9365282604719225	-0.2550849615028503
fxr1	0.3498168	False	0.7659793814432989	0.6155112493140662	0.1504681321292327
atg16l2	0.34978262	False	0.797938144329897	0.8790927382476679	-0.08115459391777091
gas1	0.34977514	False	0.7597938144329897	0.9628681177976952	-0.20307430336470556
pkig	0.34964073	False	0.8288659793814432	0.6862996158770807	0.14256636350436258
slc16a3	0.3494077	False	0.797938144329897	0.7836107554417413	0.014327388888155657
dab2	0.34934726	False	0.865979381443299	0.8410462776659959	0.024933103777303067
ass1	0.34926024	False	0.8061855670103093	0.757453813791842	0.048731753218467344
kcmf1	0.3491637	False	0.7855670103092783	0.17852569965246023	0.6070413106568181
apod	0.34914052	False	0.8134020618556701	0.8875068593378452	-0.07410479748217513
nrg1	0.34902704	False	0.7268041237113403	0.8622644960673129	-0.13546037235597264
cad	0.34902295	False	0.8	0.7784891165172856	0.02151088348271446
vps11	0.34895828	False	0.7659793814432989	0.8355588073897933	-0.06957942594649436
herc4	0.3488346	False	0.7484536082474227	0.8009877446497164	-0.05253413640229376
psen1	0.3488295	False	0.8247422680412371	0.6113041887689775	0.21343807927225955
atf1	0.34879184	False	0.7742268041237114	0.7806841046277666	-0.006457300504055241
atp6v1d	0.34875113	False	0.7948453608247423	0.673495518565941	0.1213498422588013
ythdc1	0.3486492	False	0.8061855670103093	0.4055240534113773	0.400661513598932
cd320	0.3486088	False	0.8257731958762886	0.715017376989208	0.11075581888708064
acss1	0.34850237	False	0.777319587628866	0.8807389793305286	-0.10341939170166259
pam	0.34840196	False	0.8195876288659794	0.5761843790012804	0.24340324986469897
c8orf33	0.34839043	False	0.8	0.5011889518931772	0.2988110481068228
prkci	0.34831244	False	0.8061855670103093	0.6471556612401683	0.15902990577014098
cblb	0.34829536	False	0.8154639175257732	0.5776477044082677	0.23781621311750545
mgst3	0.3481596	False	0.8350515463917526	0.365099689043351	0.4699518573484016
mvp	0.34814343	False	0.8577319587628867	0.4867386134991769	0.37099334526370975
zfand1	0.34812573	False	0.8288659793814432	0.6819096396561185	0.14695633972532474
cdh11	0.34809014	False	0.8587628865979382	0.8348271446862996	0.02393574191163861
jdp2	0.34796795	False	0.7494845360824742	0.8110481068227547	-0.061563570740280515
rbbp6	0.3479671	False	0.7876288659793814	0.6445948417779404	0.14303402420144107
pfdn2	0.3477712	False	0.8041237113402062	0.5311871227364184	0.2729365886037878
fahd1	0.3477544	False	0.7855670103092783	0.5427108103164442	0.24285619999283414
tchp	0.34775138	False	0.7855670103092783	0.8470824949698189	-0.061515484660540576
fadd	0.34773627	False	0.8020618556701031	0.721053594293031	0.08100826137707218
smarcc2	0.34765312	False	0.8216494845360824	0.47649533565026525	0.3451541488858172
ppp6r1	0.34762928	False	0.768041237113402	0.8238522041338943	-0.055810967020492264
spats2l	0.34761184	False	0.8134020618556701	0.19261020669471374	0.6207918551609564
hsp90b1	0.34757066	True	0.8360824742268042	0.2151088348271447	0.6209736393996594
vac14	0.34752783	False	0.7835051546391752	0.8373879641485276	-0.053882809509352314
thra	0.3475059	False	0.7814432989690722	0.9207975123468082	-0.139354213377736
ifi35	0.34746853	False	0.8329896907216495	0.6028900676788	0.23009962304284948
ext1	0.34738848	False	0.790721649484536	0.786903237607463	0.0038184118770731024
cops8	0.34721038	False	0.797938144329897	0.5169197000182916	0.2810184443116054
trpv2	0.34718135	False	0.8814432989690721	0.9089079934150357	-0.027464694445963556
samd4b	0.34706724	False	0.7876288659793814	0.8050118895189318	-0.017383023539550346
b4galt2	0.3469968	False	0.8144329896907216	0.8344613133345528	-0.020028323643831114
tmem126a	0.34693107	False	0.7958762886597939	0.7878178159868301	0.008058472672963779
mdm4	0.34687263	False	0.7989690721649485	0.02487653191878547	0.774092540246163
magt1	0.34680098	False	0.8206185567010309	0.2246204499725627	0.5959981067284682
pde4dip	0.34671098	False	0.811340206185567	0.6528260471922444	0.15851415899332266
slc37a2	0.34662893	False	0.8	0.43241265776477045	0.3675873422352296
tmem160	0.34657934	False	0.8175257731958763	0.6777025791110298	0.13982319408484645
usp11	0.3464854	False	0.8195876288659794	0.5531370038412292	0.26645062502475014
kras	0.34644577	False	0.7917525773195876	0.5525882568136089	0.2391643205059787
pkd2	0.34643734	False	0.7546391752577319	0.8329979879275654	-0.07835881266983347
enah	0.3464058	False	0.8494845360824742	0.05944759465886229	0.7900369414236119
imp4	0.3463331	False	0.8505154639175257	0.6012438265959392	0.24927163732158653
zdhhc24	0.34631172	False	0.8082474226804124	0.8441558441558441	-0.03590842147543172
exoc6b	0.34613058	False	0.8371134020618557	0.7307481251143223	0.1063652769475334
dnm1	0.34612852	False	0.7711340206185567	0.9207975123468082	-0.14966349172825144
snx21	0.3460579	False	0.7793814432989691	0.8988476312419974	-0.11946618794302832
u2surp	0.3460477	False	0.8247422680412371	0.44064386317907445	0.3840984048621626
vegfa	0.3460178	False	0.8237113402061855	0.8425096030729834	-0.018798262866797866
spr	0.34601447	False	0.8041237113402062	0.7942198646423999	0.009903846697806307
clic3	0.34596694	False	0.777319587628866	0.9343332723614414	-0.15701368473257538
hcfc1	0.34591088	False	0.7938144329896908	0.6261203585147247	0.1676940744749661
dhx30	0.3457967	False	0.8268041237113402	0.3469910371318822	0.479813086579458
abcc3	0.34576663	False	0.7175257731958763	0.8222059630510334	-0.10468018985515715
bnip2	0.34569982	False	0.8350515463917526	0.5394183281507225	0.29563321824103006
rbm28	0.34562814	False	0.8072164948453608	0.7770257911102981	0.03019070373506272
cox7a1	0.34556034	False	0.8360824742268042	0.8812877263581489	-0.04520525213134474
igfbp3	0.34555346	False	0.843298969072165	0.7713554051582221	0.07194356391394285
setx	0.34545317	False	0.8030927835051547	0.6279495152734589	0.1751432682316958
hcst	0.34543613	False	0.8103092783505155	0.9030546917870862	-0.09274541343657072
cdc40	0.34527725	False	0.768041237113402	0.363819279312237	0.404221957801165
rere	0.34527287	False	0.7783505154639175	0.7239802451070056	0.05437027035691189
mcat	0.34501553	False	0.7855670103092783	0.8525699652460216	-0.06700295493674324
dpy30	0.3449629	False	0.8649484536082475	0.5277117248948235	0.3372367287134239
casz1	0.34478924	False	0.8484536082474227	0.8401316992866289	0.008321908960793767
vamp3	0.34467116	False	0.8319587628865979	0.6515456374611304	0.1804131254254675
smarcb1	0.3445952	False	0.8103092783505155	0.5244192427291019	0.2858900356214136
maz	0.34455118	False	0.8247422680412371	0.6272178525699652	0.19752441547127186
tmed1	0.3445098	False	0.8412371134020619	0.7583683921712091	0.08286872123085276
btbd3	0.3444865	False	0.8061855670103093	0.8655569782330346	-0.05937141122272527
st6galnac6	0.34447756	False	0.7783505154639175	0.8075727089811597	-0.0292221935172422
ddah2	0.3444455	False	0.8061855670103093	0.70550576184379	0.10067980516651931
metrnl	0.3444388	False	0.777319587628866	0.9279312237058716	-0.15061163607700556
hyi	0.34443727	False	0.7969072164948454	0.8340954819828059	-0.0371882654879605
sertad2	0.3444072	False	0.7969072164948454	0.6921529175050302	0.10475429898981525
ykt6	0.34439605	False	0.8247422680412371	0.7433693067495885	0.08137296129164862
dtx3l	0.34439465	False	0.8041237113402062	0.043716846533747966	0.7604068648064582
dennd6a	0.34436235	False	0.8154639175257732	0.19425644777757456	0.6212074697481986
ltb4r2	0.34432092	False	0.8195876288659794	0.8639107371501737	-0.04432310828419439
prkar1b	0.34420672	False	0.8319587628865979	0.7819645143588806	0.04999424852771728
cpne3	0.34385973	False	0.8288659793814432	0.5807572708981159	0.24810870848332733
rabgap1l	0.3438547	False	0.8268041237113402	0.3632705322846168	0.46353359142672335
tmem87b	0.3438418	False	0.822680412371134	0.7062374245472838	0.11644298782385021
aig1	0.34376612	False	0.8103092783505155	0.719773184561917	0.0905360937885985
cmss1	0.34361708	False	0.8381443298969072	0.7031278580574355	0.13501647183947174
atad1	0.3435989	False	0.7835051546391752	0.6689226266691055	0.11458252797006974
sesn2	0.34357414	False	0.7072164948453608	0.8591549295774648	-0.151938434732104
dph1	0.34356838	False	0.8195876288659794	0.7494055240534114	0.07018210481256792
tmem256	0.34356758	False	0.8381443298969072	0.7382476678251326	0.09989666207177461
smpd4	0.34348714	False	0.8237113402061855	0.6295957563563197	0.19411558384986582
klf7	0.34348193	False	0.8360824742268042	0.6131333455277117	0.22294912869909245
pgrmc2	0.3434464	False	0.7381443298969073	0.8531187122736419	-0.11497438237673463
gbp1	0.34343737	False	0.8010309278350516	0.6200841412109017	0.18094678662414987
dvl3	0.34334552	False	0.7958762886597939	0.5714285714285714	0.22444771723122248
supt5h	0.3433234	False	0.8041237113402062	0.4691787086153283	0.3349450027248779
nln	0.34331256	False	0.790721649484536	0.25315529540881654	0.5375663540757195
uchl1	0.3431197	False	0.677319587628866	0.8333638192793122	-0.15604423165044623
wdr55	0.34304622	False	0.8381443298969072	0.11157856228278762	0.7265657676141196
dlc1	0.34293362	False	0.8422680412371134	0.7898298884214378	0.052438152815675654
slco2b1	0.3429166	False	0.8742268041237113	0.9703676605085055	-0.0961408563847942
fkbp1a	0.34291247	True	0.8195876288659794	0.2526065483811962	0.5669810804847831
megf6	0.34291053	False	0.7371134020618557	0.9098225717944027	-0.17270916973254702
ndrg3	0.34282365	False	0.7917525773195876	0.45070422535211263	0.34104835196747496
ppp1cb	0.3428174	False	0.7948453608247423	0.09895738064752146	0.6958879801772209
mt1g	0.34281233	False	0.7608247422680412	0.9074446680080483	-0.14661992574000715
pard3	0.34264833	False	0.788659793814433	0.8011706603255899	-0.01251086651115696
mier1	0.34238246	False	0.8268041237113402	0.3833912566306933	0.44341286708064687
cd53	0.3423578	False	0.865979381443299	0.8062922992500458	0.05968708219325325
ddx19a	0.34233385	False	0.8082474226804124	0.6528260471922444	0.15542137548816803
trak1	0.34224454	False	0.8	0.7170294494238156	0.08297055057618441
polr2c	0.34222507	False	0.8257731958762886	0.6191695628315347	0.20660363304475393
nat9	0.3422172	False	0.8041237113402062	0.7717212365099689	0.03240247483023728
prkd2	0.3421509	False	0.7639175257731958	0.8487287360526797	-0.0848112102794839
nfkbiz	0.34211755	True	0.9010309278350516	0.3775379550027438	0.5234929728323078
rtkn	0.3420995	False	0.8680412371134021	0.7038595207609293	0.1641817163524728
wnt7a	0.3420269	False	0.8391752577319588	0.9723797329431132	-0.13320447521115442
cyth1	0.34200925	False	0.7835051546391752	0.6438631790744467	0.13964197556472857
ptprg	0.3419668	False	0.8463917525773196	0.8145235046643498	0.03186824791296983
scamp3	0.34195647	False	0.8206185567010309	0.5518565941101152	0.26876196259091567
copb1	0.3419518	False	0.8154639175257732	0.4695445399670751	0.34591937755869806
wac	0.34193552	False	0.8	0.15913663800987743	0.6408633619901226
egln2	0.34169143	False	0.8257731958762886	0.65739893908908	0.16837425678720863
rnf19a	0.3416282	False	0.7917525773195876	0.5472837022132797	0.24446887510630788
slc22a23	0.34156638	False	0.811340206185567	0.8392171209072617	-0.027876914721694734
nck2	0.34140167	False	0.7855670103092783	0.8342783976586794	-0.04871138734940106
lsm2	0.3410388	False	0.811340206185567	0.6916041704774099	0.11973603570815716
myl2	0.34099638	False	0.6237113402061856	0.995244192427291	-0.37153285222110544
